"ResponseId","topicID","text"
"R_30bMSBAYkEw4J9X","last_sing","The last time I sang to myself was in the car a week ago. The last time I sang to someone else was the other day, I sang to my daughter. She loves it, even though I don't think I sound good."
"R_30bMSBAYkEw4J9X","friend_value","The thing I value most in friendship would be honesty. It is very important to be true and honest to the ones you care about. I am honest and expect it in return."
"R_30bMSBAYkEw4J9X","cute_baby","The cutest thing I've seen a baby do is jave their first laugh. It is just simply adorable. I love when babies laugh."
"R_30bMSBAYkEw4J9X","why_studies","I do online studies to make money. This allows me to stay at home with my daughter while still earning a little something. I am grateful for online work."
"R_30bMSBAYkEw4J9X","religious","I would consider myself religious. I believe in God. I do not go to church often though."
"R_30itcISiFonCaNZ","famous","I would like to be famous. I think it would be fun to have people like you that much. It would get me a lot of attention. At the end of the day though I would rather be famous for founding something that would help others in countries that are so poor. Like maybe a better way to get clean water systems or something like that!"
"R_30itcISiFonCaNZ","like_work","I am retired but do Mturk for some income to go along with my Social Security.
I started doing that in 2014 and it has helped me a lot. Without it I could not pay my rent and bills."
"R_30itcISiFonCaNZ","strangest","We lived by a pickle factory. I love pickles and the smell was always there. They stored them in these hugh wooden barrels. I'm talking maybe eight feet tall and six feet around. Love them to this day!"
"R_30itcISiFonCaNZ","garden","I tried to grow a small garden this summer but it didn't do very well.
My cucumbers got about 6 inches high and just stayed there never producing anything. My tomato plants gave me two tomatoes and one was eaten by birds. I don't know what happened as in the past I have had beautiful gardens!"
"R_30itcISiFonCaNZ","religious","I am a Christian. I believe everything the bible says because I believe it is the word of God! I believe I will be in Heaven when I die. I wish everybody would want to be born again!"
"R_30itcISiFonCaNZ","last_sing","Yesterday I did a hit on Mturk that had a short video of Rick Astley singing forever and ever and I was singing along. Last week my grandson was over and he was singing This is the day that the Lord has made and I was singing with him. I am a horrible singer but still sing anyway."
"R_30itcISiFonCaNZ","how_raised","I wish my parents would not have been so different than most. My dad was so strict and I seemed to never be able to do what others could. But in other ways they were great parents. I wish we hadn't been so poor."
"R_30itcISiFonCaNZ","friend_value","I love to have a friend that likes to sew or quilt because that is what I love to do. They also must be friendly all the time because I do not like to be around moody people. I want someone to do things with like going out to eat or shopping. It is important to me that they are a Christian."
"R_30itcISiFonCaNZ","fire_rescue","I have no pets so it would be my laptop because it has my work on it and tons of pictures. Also I keep a lot of stuff in files on it. Plus it is easy to pick up on the way out."
"R_30itcISiFonCaNZ","cute_baby","When my grandson was about 2 we went to a place called the fountains.It is a higher end mall with a lot of open air courtyard. They had a band out side that particular evening and a lot of kids and some adults were dancing. My grandson without anyone telling him to went out and found a little girl and started dancing. "
"R_30itcISiFonCaNZ","why_studies","I do these online studies because I need the money. I live on $680.00 per month and this supplements my income. Also I am handicapped so I can do these from home and not have to go anywhere to make some extra money!"
"R_30itcISiFonCaNZ","mind_body","The body. I have COPD now and at 68 my problems are getting worse. I am on oxygen part of the time and can't do what I used to do. So it would be great to be healthy again."
"R_30r7nlOmQwJFi9U","cute_baby","The cutest thing I've seen a baby do was grab my face and lick it in attempt to give me kisses. This was my own baby, but it was still very cute. Babies do a lot of cute things because they are learning and discovering things. My daughter used to go up to people and give them hugs or say hi to them when we were out shopping. It really made someone's day and made them smile. She didn't care who you were, she liked you."
"R_30r7nlOmQwJFi9U","mind_body","I think I would want to retain the mind of a 30 year old. I don't think it matters what my body looks like, that is just superficial. My mind though, I wouldn't want to forget important things. I would want to remember as much of my life as I can. I don't want to forget and not know where I am one day when I wake up."
"R_30r7nlOmQwJFi9U","why_studies","I do these online studies to learn more about myself. The money is good too, but I mean I learned a lot about myself by answering questions and thinking about different questions. I didn't really know much about myself political wise until I started taking some of these tests and I got to know more about the different parties. I think now I have a better understanding about my thinking skills."
"R_30r7nlOmQwJFi9U","religious","Yes I am a religious person because I believe in something greater than myself. I believe the things I learned in Sunday school and in church. There is no concrete reason for why I believe. I just know I do and that I am religious because I believe what the Bible tells me."
